product_name,Price,Regular Price,Status,Product Code,Brand,Processor_Processor Brand,Processor_Processor Model,Processor_Processor Frequency,Processor_Processor Core,Processor_Processor Thread,Processor_CPU Cache,Display_Display Size,Display_Display Resolution,Display_Touch Screen,Display_Display Features,Memory_RAM,Memory_RAM Type,Memory_Removable,Memory_Bus Speed,Storage_Storage Type,Storage_Storage Capacity,Storage_Extra M.2 Slot,Storage_Supported SSD Type,Graphics_Graphics Model,Graphics_Graphics Memory,Graphics_Graphics Type,Keyboard & TouchPad_Keyboard Type,Keyboard & TouchPad_Keyboard Features,Keyboard & TouchPad_TouchPad,Camera & Audio_WebCam,Camera & Audio_Speaker,Camera & Audio_Microphone,Ports & Slots_Optical Drive,Ports & Slots_HDMI Port,Ports & Slots_USB 3 Port,Ports & Slots_USB Type-C / Thunderbolt Port,Ports & Slots_Headphone & Microphone Port,Network & Connectivity_LAN,Network & Connectivity_WiFi,Network & Connectivity_Bluetooth,Security_Fingerprint Sensor,Security_Camera Privacy Shutter,Security_Security Chip,Software_Operating System,Power_Battery Type,Power_Battery Capacity,Power_Adapter Type,Physical Specification_Color,Physical Specification_Dimensions,Physical Specification_Weight,Warranty_Warranty Details,product_url,Display_Display Type,Display_Refresh Rate,Storage_Storage Upgrade,Camera & Audio_Audio Features,Ports & Slots_Card Reader,Power_Backup Time (Approx),Chipset_Chipset Model,Memory_Total RAM Slot,Memory_Max RAM Capacity,Physical Specification_Body Material,Other Features_Other Features,Processor_NPU,Ports & Slots_USB 2 Port,Processor_Generation,Security_Security Locker Slot,Ports & Slots_Micro HDMI Port,Ports & Slots_VGA/D-Sub,Ports & Slots_Display Port,Storage_HDD RPM,Display_Response TIme,Software_Other Pre-installed Softwares,Ports & Slots_Mini DP Port
"HP 14-ep0200TU Core i5 13th Gen 14"" FHD Laptop With Backlit Keyboard",74000,77000,In Stock,36829,HP,Intel,Core i5-1335U,up to 4.6 GHz with Intel Turbo Boost Technology,10,12,12MB L3 cache,14 Inch,FHD (1920 x 1080),N/A,"Micro-edge, anti-glare, 250 nits, 62.5% sRGB",8GB,DDR4,Yes,3200MHz,PCIe NVMe M.2 SSD,512GB,N/A,PCIe NVMe M.2 SSD,Intel Iris Xᵉ Graphics,Shared,Integrated,Backlit Keyboard,"Full-size, soft grey keyboard",Yes,HP True Vision 720p HD camera with temporal noise reduction,Dual speakers,Dual-array digital microphones,N/A,1 x HDMI 1.4b,2x USB Type-A 5Gbps signaling rate,1x USB Type-C 5Gbps signaling rate (supports data transfer only and does not support charging or external monitors),1x headphone/microphone combo,N/A,Realtek Wi-Fi 6 (2×2),Bluetooth 5.3 Wireless Card,N/A,Yes,Trusted Platform Module (Firmware TPM),Windows 11 Home,"3-cell, Li-ion polymer",41 Wh,45W Smart AC power adapter,Natural silver,"32.37 x 21.5 x 1.79 cm (front) 32.37 x 21.5 x 3.25 cm (rear)",1.4 kg,"2 years Limited Warranty (Terms & Conditions Apply As Per HP, Battery Adapter 1 year).",https://www.startech.com.bd/hp-14-ep0200tu-core-i5-13th-gen-laptop,,,,,,,Intel integrated SoC,2,,,,,,13th Generation,,,,,,,,
"Lenovo ThinkPad E14 Gen 5 Core i5 13th Gen 14"" WUXGA Touch Laptop",,,Up Coming,36824,Lenovo,Intel,Core i5-1335U,Up to 4.6 GHz with Intel Turbo Boost Technology,10,12,12MB L3 cache,14 Inch,WUXGA ( 1920 x 1200),Yes,,8GB,DDR4,,3200MHz,,512GB SSD,,,Intel XE IRIS Graphics,Shared,Integrated,Backlit Keyboard,,Yes,720p Webcam,"Speakers : Stereo speakers, 2W x2, Dolby Atmos","Dual-microphone array, Dolby Voice",N/A,1x HDMI 2.1,1x USB 3.2 Gen 1 (Always On),"1x USB-C 3.2 Gen 2 (support data transfer, Power Delivery 3.0 and DisplayPort™ 1.4) 1x Thunderbolt 4 / USB4® 40Gbps (support data transfer, Power Delivery 3.0 and DisplayPort 1.4)",1x Headphone / microphone combo jack (3.5mm),1x Ethernet (RJ-45),Wi-Fi 6 AX201 2x2 AX,Bluetooth 5.1,Yes,Yes,FW TPM 2.0,FreeDOS,Integrated,47Wh,65W USB-C (3-pin) AC adapter,Graphite Black,313 x 219.3 x 17.99 mm (12.32 x 8.63 x 0.71 inches),1.41kg,3 years International Limited Warranty (Battery 1 year).,https://www.startech.com.bd/lenovo-thinkpad-e14-gen-5-i5-13th-gen-14-inch-laptop,,,,Dolby Audio,,,Intel integrated SoC,,,"Aluminum (Top), PC/ABS Plastic (Bottom)",,,,13th Generation,Kensington,,,,,,,
"MSI Sword 16 HX B14VEKG Core i7 14th Gen 14650HX RTX 4050 GDDR6 6GB Graphics 16"" Gaming Laptop",,,Up Coming,38182,MSI,Intel,Core i7-14650HX,Up to 5.2GHz,16,24,30MB,16 Inch,FHD+(1920 x 1600),No,,16GB (8x2),DDR5,Yes,5600MHz,1x M.2 SSD slot (NVMe PCIe Gen4),1TB,N/A,,RTX 4050,6GB,GDDR6,24-Zone RGB Gaming Keyboard,,Yes,HD type (30fps@720p),2x 2W Speaker,Yes,N/A,1x HDMI 2.1 (8K @ 60Hz / 4K @ 120Hz),3x Type-A USB3.2 Gen1,1x Type-C (USB3.2 Gen2 / DP) with PD charging,1x Mic-in/Headphone-out Combo Jack,1x RJ45,Intel Wi-Fi 6E AX211,Bluetooth v5.3,N/A,Yes,N/A,Windows 11 Home,4-Cell,65 Battery (Whr),200W AC Adapter,Cosmos Gray,359 x 266.4 x 21-8-27.9 mm,2.3 kg,2 Years,https://www.startech.com.bd/msi-sword-16-hx-b14vekg-core-i7-14650hx-16-inch-gaming-laptop,IPS level panel,144Hz,,,,,Intel HM770,2,,,,,,14th Gen,Kensington Lock,,,N/A,,,,
"MSI Sword 16 HX B14VEKG Core i7 14th Gen RTX 4050 GDDR6 6GB Graphics 16"" Gaming Laptop",,,Up Coming,36255,MSI,Intel,Core i7-14700HX,Up to 5.5GHz,20,28,33MB,16 Inch,FHD+ (1920x1200),No,,16GB,DDR5,Yes,5600MHz,1x M.2 SSD slot (NVMe PCIe Gen4),1TB,N/A,,RTX 4050,6GB,GDDR6,24-Zone RGB Gaming Keyboard,,Yes,HD type (30fps@720p),2x 2W Speaker,Yes,N/A,1x HDMI™ 2.1 (8K @ 60Hz / 4K @ 120Hz),3x Type-A USB3.2 Gen1,1x Type-C (USB3.2 Gen2 / DP) with PD charging,1x Mic-in/Headphone-out Combo Jack,1x RJ45,802.11 ax Wi-Fi 6E,Bluetooth v5.3,N/A,Yes,N/A,Windows 11 Home,4-Cell,65 Battery (Whr),200W AC Adapter,Cosmos Gray,359 x 266.4 x 21-8-27.9 mm,2.3 kg,2 Years,https://www.startech.com.bd/msi-sword-16-hx-b14vekg-i7-14th-gen-16-inch-gaming-laptop,IPS level panel,144Hz,,,,,Intel HM770,2,Up to 96GB,,,,,14th Gen,Kensington Lock,,,N/A,,,,
"MSI Sword 16 HX B14VFKG Core i7 14th Gen RTX 4060 GDDR6 8GB Graphics 16"" Gaming Laptop",,,Up Coming,36254,MSI,Intel,Core i7-14700HX,Up to 5.5GHz,20,28,33MB,16 Inch,QHD+ (2560x1600),No,,16GB,DDR5,Yes,5600MHz,1x M.2 SSD slot (NVMe PCIe Gen4),1TB,N/A,,RTX 4060,8GB,GDDR6,24-Zone RGB Gaming Keyboard,,Yes,HD type (30fps@720p),2x 2W Speaker,Yes,N/A,1x HDMI™ 2.1 (8K @ 60Hz / 4K @ 120Hz),3x Type-A USB3.2 Gen1,1x Type-C (USB3.2 Gen2 / DP) with PD charging,1x Mic-in/Headphone-out Combo Jack,1x RJ45,802.11 ax Wi-Fi 6E,Bluetooth v5.3,N/A,Yes,N/A,Windows 11 Home,4-Cell,65 Battery (Whr),200W AC Adapter,Cosmos Gray,359 x 266.4 x 21-8-27.9 mm,2.3 kg,2 Years,https://www.startech.com.bd/msi-sword-16-hx-b14vfkg-i7-14th-gen-16-inch-gaming-laptop,LED,144Hz,,,,,Intel HM770,2,Up to 96GB,,,,,14th Gen,Kensington Lock,,,N/A,,,,
Chuwi HeroBook Pro Intel Celeron N4020 14.1 inch Full HD Laptop with Windows 11,,,Out Of Stock,12651,Chuwi,Intel,Celeron Processor N4020,1.10 GHz up to 2.80 GHz,2,2,4MB,14.1 Inch,FHD (1920 x 1080),,,8GB,LPDDR4,,,,256GB,,,Intel UHD Graphics 600,,,,,,0.3MP,,,,,1 x USB-A 3.0,,1 x 3.5mm Headphone Jack,,2.4G 802.11 b/g/n WiFi,Yes,,,,,,,38Wh,Grey,(332 x 214 x 21.3) mm,1.39kg,2 years,https://www.startech.com.bd/chuwi-herobook-pro-intel-celeron-laptop,IPS,,Up to 512GB,,1 x Micro SD reader,,,,,,,,1 x USB-A 2.0,,,,,,,,,
Chuwi GemiBook XPro Intel Celeron N100 14.1 inch Full HD Laptop,,,Out Of Stock,32879,Chuwi,Intel Celeron,Intel Celeron N100,0.8GHz - 3.4GHz,4,4,,14.1 inch,FHD (1920*1080),,,8GB,DDR4,,,M.2 2280 SSD expansion,256GB,,,Intel UHD Graphics,,,,,,2.0MP,4R/1.5W *2PCS,,,,,,3.5mm Jack,,"2.4G/5G, WiFi 6.802.11a/ac/b/g/n",BT 5.2,,,,Windows 11 OS,,5000mAH,38Wh,Gray,310*229.5*20.6 (H)mm,about 1500g,2 years,https://www.startech.com.bd/chuwi-gemibook-xpro-laptop,16,,Up to 1TB,,,,,,,"Metal (A/ D cover), Plastic (B/ C cover)",,,1* USB-A 3.0,,,,,,,,,
"Lenovo IdeaPad Slim 1i Intel Celeron N4020 15.6"" FHD Laptop",,,Out Of Stock,32956,Lenovo,Intel,Celeron Processor N4020,1.10 GHz up to 2.80 GHz,2,2,4MB,15.6 Inch,FHD (1920x1080),No,TN 220nits Anti-glare,8GB,DDR4,No,2400MHz,SSD M.2 2242 PCIe 4.0x4 NVMe,256GB,N/A,M.2 NVME,Integrated Intel UHD Graphics,Shared,,"Non-backlit, English (EU)",,Yes,720p,"Stereo speakers, 1.5W x2",2x Array,N/A,1x HDMI 1.4b,"1x USB 3.2 Gen 1 1x USB-C 3.2 Gen 1 (support data transfer only)",,1x Headphone/microphone combo jack (3.5mm),No Onboard Ethernet,11ac 2x2,version 5.0,,Yes,Firmware TPM 2.0 Enabled,None,Integrated,42Wh,45W Round Tip (3-pin),Cloud Grey,360.2 x 236 x 17.9 mm (14.18 x 9.29 x 0.70 inches),Starting at 1.54 kg (3.4 lbs),1 Years,https://www.startech.com.bd/lenovo-ideapad-ip-slim-1i-laptop,,,Up To 512GB NVME SSD 2280,Dolby Audio,SD Card Reader,,,1,Up to 8GB,,,,1x USB 2.0,,,,,,,,,
"Lenovo IdeaPad Slim 1i 14IGL7 Intel Celeron N4020 14"" FHD Laptop",,,Out Of Stock,35438,Lenovo,Intel,Celeron N4020,1.1GHz Up to 2.8GHz,2,2,4MB,14 Inch,FHD (1920x1080),N/A,220nits Anti-glare,8GB,DDR4,Yes,3200MHZ,M.2 2242 PCIe 4.0x4 NVMe SSD,256GB,Yes,,Intel UHD Graphics 600,Shared,Integrated,"Non-backlit, English (EU)",,"Buttonless Mylar surface multi-touch touchpad, supports Precision TouchPad (PTP), 69 x 104 mm (2.72 x 4.09 inches)",HD 720p,2x 1.5W,2x Array,,1x HDMI 1.4b,1x USB 3.2 Gen 1,1x USB-C 3.2 Gen 1 (support data transfer only),1x Headphone/microphone combo jack (3.5mm),N/A,"Wi-Fi 6, 11ax 2x2",Bluetooth v5.1,N/A,Yes,Firmware TPM 2.0,Free DOS,Integrated,42Wh,45W Round Tip (3-pin),Cloud Grey,325.3 x 216.5 x 17.9 mm (12.8 x 8.52 x 0.70 inches),Starting at 1.3 kg (2.87 lbs),1 years Limited Warranty (Terms & Conditions Apply As Per Lenovo),https://www.startech.com.bd/lenovo-ideapad-slim-1i-14igl7-celeron-n4020-laptop,TN,,up to 512GB M.2 2242 SSD or 512GB M.2 2280 SSD (non-eMMC models),"High Definition (HD) Audio, Stereo speakers, Dolby Audio",1x Card reader,,Intel SoC Platform,2,Up to 8GB (8GB SO-DIMM) DDR4-2400 offering,"Surface Treatment: IMR (In-Mold Decoration by Roller) Case Material: PC-ABS (Top), PC-ABS (Bottom)","Green Certifications: ErP Lot 3 RoHS compliant",,1x USB 2.0,,,,,,,,,
"Lenovo IdeaPad 1 15AMN7 AMD Athlon 7120U 15.6"" FHD Laptop",,,Out Of Stock,35082,Lenovo,AMD,Athlon Silver 7120U,2.4 GHz – 3.5GHz,2,2,"L2 Cache: 1MB L3 Cache: 4MB","15.6""",FHD (1920 x 1080),N/A,220nits Anti-glare; 170° Viewing Angle,8GB (On Board),DDR5,NO,5500MHz,NVMe PCIe SSD,256GB,N/A,PCIe NVMe M.2,AMD Radeon 610M,Shared,,Standard,,Yes,Yes,Yes,Yes,N/A,1x HDMI 1.4b,1x USB 3.2 Gen 1 Type-A,1x USB-C 3.2 Gen 1 (support data transfer only),1 x Headphone/ Microphone Port Combo,,"Wi-Fi 6, 11ax 2x2",BT5.2,No,Yes,Firmware TPM 2.0 Enabled,Free Dos,3 Cell Li-ion,42Whr,65W Round Tip (3-pin),Cloud Grey,360.2 x 236 x 17.9 mm (14.18 x 9.29 x 0.70 inches),1.58 kg,2 years warranty ( Battery adapter 1 year),https://www.startech.com.bd/lenovo-ideapad-1-15amn7-amd-athlon-7120u-fhd-laptop,TN,,Installed SSD can be upgradeable,,SD Media Card Reader,,,1,,,,,1x USB 2.0 Type-A,,,,,,,,,
"Lenovo IdeaPad 1 15AMN7 AMD Athlon Silver 7120U 512GB Storage Sand Color 15.6"" FHD Laptop",44500,48280,In Stock,38121,Lenovo,AMD,Athlon Silver 7120U,2.4 GHz – 3.5GHz,2,2,"L2 Cache: 1MB L3 Cache: 2MB","15.6""",FHD (1920 x 1080),N/A,220nits Anti-glare,8GB (On Board),LDDR5,NO,5500MHz,NVMe PCIe SSD,512GB,N/A,M.2 2242 PCIe 4.0×4 NVMe,AMD Radeon 610M,Shared,,Standard,,"Yes, Buttonless Mylar surface multi-touch touchpad supports Precision TouchPad",HD 720p,"Yes, Stereo speakers, 1.5W x2, Dolby Audio","Yes, 2x Array",N/A,1x HDMI 1.4b,1x USB 3.2 Gen 1 Type-A,1x USB-C 3.2 Gen 1 (support data transfer only),1 x Headphone/ Microphone Port Combo,,"Wi-Fi 6, 11ax 2x2",BT5.2,No,Yes,Firmware TPM 2.0 Enabled,Free Dos,3 Cell Li-ion,Integrated  42Whr,65W Round Tip (3-pin),Sand,360.2 x 236 x 17.9 mm (14.18 x 9.29 x 0.70 inches),1.58 kg,2 years warranty ( Battery adapter 1 year),https://www.startech.com.bd/lenovo-ideapad-1-15amn7-amd-athlon-silver-7120u-sand-color-fhd-laptop,TN,,Installed SSD can be upgradeable,,SD Card Reader,,AMD SoC Platform,1,,PC-ABS,,,1x USB 2.0 Type-A,,,,,,,,,
"Chuwi CoreBook XPro Intel core i3 15.6"" FHD Laptop",,,Out Of Stock,32885,Chuwi,Intel,Core i3-1215U,up to 4.4G,6 (Performance-cores- 2 Efficient-cores- 4),8,10MB,15.6 inch,FHD (1920*1080),,16:9 aspect ratio,16GB,DDR4,,,M.2 2280 SSD expansion,512GB,,,Intel Shared Graphics,,,Chiclet Keyboard,,,,,,,Yes,USB-A 3.0*2,Yes,3.5mm Jack,,WIFI6(802.11ax1),Bluetooth 5.1,,,,Windows 11 Home,,4250mAh,49.08Wh,Gray,359.4*241.5*17.9(H)mm,about 1780g,2 years,https://www.startech.com.bd/chuwi-corebook-xpro-core-i3-laptop,FHD,,,,Micro SD,,,,,,,,USB-A 2.0*1,,,,,,,,,
"Avita Liber V14 Core i5 11th Gen 14"" FHD Laptop Soft Lavender",,,Out Of Stock,22949,AVITA,Intel,Core i5-1135G7,2.40 GHz up to 4.20 GHz,4,8,8MB,14 inch,FHD (1920 x 1080),No,,8GB,DDR4,,,SSD,512GB,N/A,,Intel UHD Graphics,Shared,,Island-type Keyboard,,Yes,720p HD,1W x 2 Stereo,Dual Array Digital Mic,N/A,,USB 3.0 x 2,"USB 3.0 Type-C x 1 (PD 2.0 charging, Display out)",3.5mm Headphone Jack x 1,N/A,IEEE 802.11 b/g/n/ac,Bluetooth 4.2,N/A,,,Windows 11 Home,,7.6V 4830mAh,,Soft Lavender,W318 X H218 X D 15.9 mm,Starting from 1.46kg,1 years,https://www.startech.com.bd/avita-liber-v14-core-i5-11th-gen-laptop-soft-lavender,IPS,,,,MicroSD x1,,,,,Aluminum,,,,11th Gen,,Micro-HDMI/Mini-HDMI x 1,,,,,,
"Avita Liber V14 Core i5 11th Gen 14"" FHD Laptop Infinite Black",,,Out Of Stock,22955,AVITA,Intel,Core i5-1135G7,2.40 GHz up to 4.20 GHz,4,8,8MB,14 inch,FHD (1920 x 1080),No,,8GB,DDR4,,,SSD,512GB,N/A,,Intel UHD Graphics,Shared,,Island-type Keyboard,,Yes,720p HD,1W x 2 Stereo,Dual Array Digital Mic,N/A,,USB 3.0 x 2,"USB 3.0 Type-C x 1 (PD 2.0 charging, Display out)",3.5mm Headphone Jack x 1,N/A,IEEE 802.11 b/g/n/ac,Bluetooth 4.2,N/A,,,Windows 10 Home,,7.6V 4830mAh,,Infinite Black,W318 X H218 X D 15.9 mm,Starting from 1.46kg,1 years,https://www.startech.com.bd/avita-liber-v14-core-i5-11th-gen-laptop-infinite-black,IPS,,,,MicroSD x1,,,,,Aluminum,,,,11th Gen,,Micro-HDMI/Mini-HDMI x 1,,,,,,
"Avita Liber V14 Core i5 11th Gen 14"" FHD Laptop Iris on Ruby",,,Out Of Stock,22963,AVITA,Intel,Core i5-1135G7,2.40 GHz up to 4.20 GHz,4,8,8MB,14 inch,FHD (1920 x 1080),No,,8GB,DDR4,,,SSD,512GB,N/A,,Intel UHD Graphics,Shared,,Island-type Keyboard,,Yes,720p HD,1W x 2 Stereo,Dual Array Digital Mic,N/A,,USB 3.0 x 2,"USB 3.0 Type-C x 1 (PD 2.0 charging, Display out)",3.5mm Headphone Jack x 1,N/A,IEEE 802.11 b/g/n/ac,Bluetooth 4.2,N/A,,,Windows 10 Home,,7.6V 4830mAh,,Iris on Ruby,W318 X H218 X D 15.9 mm,Starting from 1.46kg,1 years,https://www.startech.com.bd/avita-liber-v14-core-i5-11th-gen-laptop-iris-on-ruby,IPS,,,,MicroSD x1,,,,,Aluminum,,,,11th Gen,,Micro-HDMI/Mini-HDMI x 1,,,,,,
"Avita Liber V14 Core i5 11th Gen 14"" FHD Laptop Snowflakes on Azure Blue",,,Out Of Stock,22965,AVITA,Intel,Core i5-1135G7,2.40 GHz up to 4.20 GHz,4,8,8MB,14 inch,FHD (1920 x 1080),No,,8GB,DDR4,,,SSD,512GB,N/A,,Intel UHD Graphics,Shared,,Island-type Keyboard,,Yes,720p HD,1W x 2 Stereo,Dual Array Digital Mic,N/A,,USB 3.0 x 2,"USB 3.0 Type-C x 1 (PD 2.0 charging, Display out)",3.5mm Headphone Jack x 1,N/A,IEEE 802.11 b/g/n/ac,Bluetooth 4.2,N/A,,,Windows 10 Home,,7.6V 4830mAh,,Snowflakes on Azure Blue,W318 X H218 X D 15.9 mm,Starting from 1.46kg,1 years,https://www.startech.com.bd/avita-liber-v14-core-i5-11th-gen-laptop-snowflakes-on-azure-blue,IPS,,,,MicroSD x1,,,,,Aluminum,,,,11th Gen,,Micro-HDMI/Mini-HDMI x 1,,,,,,
"MSI Modern 14 C11M Core i3 11th Gen 14"" FHD Laptop",,,Out Of Stock,28325,MSI,Intel,Core i3-1115G4,3.00 GHz up to 4.10 GHz,2,4,6MB,14 Inch,FHD (1920 x 1080),No,45%NTSC IPS-Level,8GB (Onboard),DDR4,,3200MHz,NVMe PCIe Gen3x4 SSD,512GB,N/A,N/A,Intel UHD Graphics,Shared,,Backlit Keyboard,"Single-Color, White",Yes,HD,2x 2W,Yes,N/A,1x (4K @ 30Hz) HDMI,1x Type-A USB3.2 Gen2,1x Type-C USB3.2 Gen2,1x Mic-in/out Combo Jack,N/A,802.11 ax Wi-Fi 6,Bluetooth v5.1,N/A,,,FreeDos,3 cell,39.3Whr,65W AC Adapter,Classic Black,319.9 x 223 x 19.35 mm,1.4 kg,02-Year International Warranty,https://www.startech.com.bd/msi-modern-14-c11m-core-i3-11th-gen-fhd-laptop,LED,60Hz,,,1x Micro SD,,Integrated SoC,,,,,,2x Type-A USB2.0,11th Gen,,,,,,,,
"MSI Modern 14 C13M Core i3 13th Gen 14"" FHD Laptop",,,Out Of Stock,37714,MSI,Intel,Core i3-1315U,"3.30 GHz, up to 4.50 GHz",6 (Performance-cores- 2 Efficient-cores- 4),8,10MB,14 Inch,FHD (1920*1080),No,45%NTSC,16GB (On-Board),DDR4,Non-Removable,3200MHz,NVMe PCIe Gen4x4 SSD,512GB,N/A,,Intel UHD Graphics,Shared,,Backlit Keyboard,"Single-Color, White",Yes,HD type (30fps@720p),2x 2W,Yes,N/A,1x (4K @ 30Hz) HDMI,1x Type-A USB3.2 Gen2,1x Type-C USB3.2 Gen2 with PD charging,1x Mic-in/Headphone-out Combo Jack,N/A,802.11 ax Wi-Fi 6,Bluetooth v5.2,N/A,,Firmware Trusted Platform Module (fTPM) 2.0,Free DOS,3 cell,39.3Whr,65W Adapter,Classic Black,319.9 x 223 x 19.35 mm,1.4 kg,2 Years warranty (Battery & Adapter 1 Year),https://www.startech.com.bd/msi-modern-14-c13m-i3-13th-gen-fhd-laptop,IPS-Level,60Hz,Installed SSD can be upgradeable,,1x Micro SD Card Reader,,,1,16GB,,,,2x Type-A USB2.0,13th Gen,,,,,,,,
"HP 14-ep0160TU Core i3 13th Gen 14"" FHD Laptop",,,Out Of Stock,34100,HP,Intel,Core i3-1315U,up to 4.5 GHz with Intel Turbo Boost Technology,6,8,10MB,14 Inch,FHD (1920 x 1080),No,"Micro-edge, anti-glare, 250 nits, 45% NTSC",8 GB,DDR4,Removable,3200MHz,PCIe NVMe M.2 SSD,512GB,N/A,PCIe NVMe M.2 SSD,Intel UHD Graphics,Shared,Integrated,"Full-size, soft grey keyboard",,Yes,HP True Vision 720p HD camera with temporal noise reduction,Dual speakers,Dual-array digital microphones,N/A,1 x HDMI 1.4b,2x USB Type-A 5Gbps signaling rate,1x USB Type-C 5Gbps signaling rate (supports data transfer only and does not support charging or external monitors),1x headphone/microphone combo,N/A,Realtek Wi-Fi 6 (2x2),Bluetooth 5.3 Wireless Card,No,Yes,Trusted Platform Module (Firmware TPM),Windows 11 Home,"3-cell, Li-ion polymer",41 Wh,45W Smart AC power adapter,Natural silver,"32.37 x 21.5 x 1.79 cm (front) 32.37 x 21.5 x 3.25 cm (rear)",1.4 kg,"2 years Limited Warranty (Terms & Conditions Apply As Per HP, Battery Adapter 1 year).",https://www.startech.com.bd/hp-14-ep0160tu-core-i3-13th-gen-14-laptop,,,,,,Up to 9 hours,Intel integrated SoC,2,16GB,,,,,13th Generation,,,,,,,,
"Dell Latitude 3430 Core i3 12th Gen 14"" FHD Laptop",,,Out Of Stock,32979,Dell,Intel,Core i3-1215U,Up to 4.40 GHz,6,8,10MB,14 inch,FHD (1920 x 1080),No,"250 nits, NTSC 45% Typ, Anti-glare",8GB,DDR4,Yes,3200MHz,M.2 PCIe NVMe SSD,512GB,N/A,M.2 PCIe NVMe,Intel UHD Graphics,Shared,,Standard keyboard,,Yes,720p HD camera,Yes,Yes,N/A,1x HDMI 1.4,"1x USB 3.2 Gen 1 port 1x USB 3.2 Gen 1 port with PowerShare",1x USB 3.2 Gen 2 Type-C port with DisplayPort/Power Delivery,1x universal audio port,1x flip-down RJ45 10/100/1000 Mbps,"Intel AX201 Wi-Fi 6 (WiFi 802.11ax) 2.4 GHz/5 GHz, Up to 2400 Mbps",Bluetooth 5.2,No,,,Free DOS,3-Cell Integrated,41WHr,"65 W AC adapter, 4.5 mm barrel",Black,"Height: Front: 17.6mm/ 0.69in Rear: 17.6mm/ 0.69in Width: 326mm / 12.83” Depth: 226mm / 8.89”",Starting weight: 1.52 kg / 3.35 lbs,3 Years Warranty,https://www.startech.com.bd/dell-latitude-3430-core-i3-12th-gen-laptop,LED,60 Hz,Installed SSD can be upgradeable,"Realtek ALC3204, 2W x 2 = 4 W Dual-array microphones",1x microSD-card slot,,,2,32GB,,,,1x USB 2.0,12th Gen,,,,,,,,
"Dell Vostro 3530 Core i3 13th Gen 15.6"" FHD Laptop",,,Out Of Stock,35153,Dell,Intel,Core i3-1305U,3.3 GHz up to 4.5 GHz,"5 (Performance-cores- 1, Efficient-cores- 4)",6,10MB,15.6 inch,FHD (1920 x 1080),No,"Anti-Glare LED, Backlight, Narrow Border",8GB (1x8GB),DDR4,Yes,2666MHz,M.2 NVMe SSD,512GB,N/A,,Intel UHD Graphics,Shared,,English International Non-Backlit Keyboard,,Yes,Integrated Widescreen HD (720p) Webcam,Stereo Speakers with Waves,Integrated  Digital Microphone Array,N/A,Yes,2x USB 3.2 Gen 1,USB 3.2 Gen 1 Type-C port,Yes,Integrated 10/100/1000 Ethernet LAN,WiFi 802.11a/b/g 1x1,Bluetooth 5.0,No,,,Free DOS,3-Cell Integrated,41WHr,65 Watt AC Adaptor with Power Cord,Titan Gray,,Starting weight: 3.66 lbs (1.66kg),3 Years Warranty,https://www.startech.com.bd/dell-vostro-3530-core-i3-13th-gen-laptop,LED,,,,"SD Card Reader (SD, SDHC, SDXC)",,Integrated with the processor,,Up to 16GB,,,,1x USB 2.0,13th Gen,,,,,,,,
"Dell Vostro 3530 Core i5 13th Gen 1335U 15.6"" FHD Laptop",,,Out Of Stock,37500,Dell,Intel,Core i5-1335U,up to 4.6 GHz with Intel Turbo Boost Technology,10,12,12MB L3 cache,15.6 inch,FHD (1920 x 1080),No,"Anti-Glare LED, Backlight, Narrow Border",8GB,DDR4,Yes,2666MHz,M.2 NVMe SSD,512GB,N/A,,Intel UHD Graphics,Shared,,English International Non-Backlit Keyboard,,Yes,Integrated Widescreen HD (720p) Webcam,Stereo Speakers with Waves,Integrated  Digital Microphone Array,N/A,Yes,2x USB 3.2 Gen 1,USB 3.2 Gen 1 Type-C port,Yes,,WiFi 802.11a/b/g 1x1,Bluetooth 5.0,No,,,FreeDOS,3-Cell Integrated,41WHr,65 Watt AC Adaptor with Power Cord,Platinum SIlver,,Starting weight: 3.66 lbs (1.66kg),3 Years Warranty (Battery & Adapter 1 Year),https://www.startech.com.bd/dell-vostro-3530-i5-13th-gen-1335u-laptop,LED,,,,"SD Card Reader (SD, SDHC, SDXC)",,Intel integrated SoC,2,,,,,1x USB 2.0,13th Gen,,,,,,,,
